DateTime,Date,Hour,Day of the Week,Season,Daytime,Consumption (kW)
08/06/2021 02:00,08/06/2021,02:00:00,1,2,0,0.096
08/06/2021 02:15,08/06/2021,02:15:00,1,2,0,0.052
08/06/2021 02:30,08/06/2021,02:30:00,1,2,0,0.072
08/06/2021 02:45,08/06/2021,02:45:00,1,2,0,0.144
08/06/2021 03:00,08/06/2021,03:00:00,1,2,0,0.128
08/06/2021 03:15,08/06/2021,03:15:00,1,2,0,0.136
08/06/2021 03:30,08/06/2021,03:30:00,1,2,0,0.16
08/06/2021 03:45,08/06/2021,03:45:00,1,2,0,0.112
08/06/2021 04:00,08/06/2021,04:00:00,1,2,0,0.076
08/06/2021 04:15,08/06/2021,04:15:00,1,2,0,0.08
08/06/2021 04:30,08/06/2021,04:30:00,1,2,0,0.04
08/06/2021 04:45,08/06/2021,04:45:00,1,2,0,0.064
08/06/2021 05:00,08/06/2021,05:00:00,1,2,0,0.08
08/06/2021 05:15,08/06/2021,05:15:00,1,2,1,0.044
08/06/2021 05:30,08/06/2021,05:30:00,1,2,1,0.06
08/06/2021 05:45,08/06/2021,05:45:00,1,2,1,0.12
08/06/2021 06:00,08/06/2021,06:00:00,1,2,1,0.12
08/06/2021 06:15,08/06/2021,06:15:00,1,2,1,0.132
08/06/2021 06:30,08/06/2021,06:30:00,1,2,1,0.156
08/06/2021 06:45,08/06/2021,06:45:00,1,2,1,0.112
08/06/2021 07:00,08/06/2021,07:00:00,1,2,1,0.084
08/06/2021 07:15,08/06/2021,07:15:00,1,2,1,0.084
08/06/2021 07:30,08/06/2021,07:30:00,1,2,1,0.04
08/06/2021 07:45,08/06/2021,07:45:00,1,2,1,0.06
08/06/2021 08:00,08/06/2021,08:00:00,1,2,1,0.084
08/06/2021 08:15,08/06/2021,08:15:00,1,2,1,0.044
08/06/2021 08:30,08/06/2021,08:30:00,1,2,1,0.056
08/06/2021 08:45,08/06/2021,08:45:00,1,2,1,0.104
08/06/2021 09:00,08/06/2021,09:00:00,1,2,1,0.128
08/06/2021 09:15,08/06/2021,09:15:00,1,2,1,0.124
08/06/2021 09:30,08/06/2021,09:30:00,1,2,1,0.4
08/06/2021 09:45,08/06/2021,09:45:00,1,2,1,1.04
08/06/2021 10:00,08/06/2021,10:00:00,1,2,1,0.552
08/06/2021 10:15,08/06/2021,10:15:00,1,2,1,0.492
08/06/2021 10:30,08/06/2021,10:30:00,1,2,1,0.388
08/06/2021 10:45,08/06/2021,10:45:00,1,2,1,0.188
08/06/2021 11:00,08/06/2021,11:00:00,1,2,1,0.304
08/06/2021 11:15,08/06/2021,11:15:00,1,2,1,0.2
08/06/2021 11:30,08/06/2021,11:30:00,1,2,1,0.172
08/06/2021 11:45,08/06/2021,11:45:00,1,2,1,0.276
08/06/2021 12:00,08/06/2021,12:00:00,1,2,1,0.268
08/06/2021 12:15,08/06/2021,12:15:00,1,2,1,0.32
08/06/2021 12:30,08/06/2021,12:30:00,1,2,1,0.288
08/06/2021 12:45,08/06/2021,12:45:00,1,2,1,0.316
08/06/2021 13:00,08/06/2021,13:00:00,1,2,1,0.356
08/06/2021 13:15,08/06/2021,13:15:00,1,2,1,0.232
08/06/2021 13:30,08/06/2021,13:30:00,1,2,1,0.18
08/06/2021 13:45,08/06/2021,13:45:00,1,2,1,0.148
08/06/2021 14:00,08/06/2021,14:00:00,1,2,1,0.184
08/06/2021 14:15,08/06/2021,14:15:00,1,2,1,0.244
08/06/2021 14:30,08/06/2021,14:30:00,1,2,1,0.168
08/06/2021 14:45,08/06/2021,14:45:00,1,2,1,0.168
08/06/2021 15:00,08/06/2021,15:00:00,1,2,1,0.188
08/06/2021 15:15,08/06/2021,15:15:00,1,2,1,0.18
08/06/2021 15:30,08/06/2021,15:30:00,1,2,1,0.184
08/06/2021 15:45,08/06/2021,15:45:00,1,2,1,0.204
08/06/2021 16:00,08/06/2021,16:00:00,1,2,1,0.164
08/06/2021 16:15,08/06/2021,16:15:00,1,2,1,0.12
08/06/2021 16:30,08/06/2021,16:30:00,1,2,1,0.132
08/06/2021 16:45,08/06/2021,16:45:00,1,2,1,0.096
08/06/2021 17:00,08/06/2021,17:00:00,1,2,1,0.108
08/06/2021 17:15,08/06/2021,17:15:00,1,2,1,0.128
08/06/2021 17:30,08/06/2021,17:30:00,1,2,1,0.104
08/06/2021 17:45,08/06/2021,17:45:00,1,2,1,0.092
08/06/2021 18:00,08/06/2021,18:00:00,1,2,1,0.5
08/06/2021 18:15,08/06/2021,18:15:00,1,2,1,0.18
08/06/2021 18:30,08/06/2021,18:30:00,1,2,1,0.156
08/06/2021 18:45,08/06/2021,18:45:00,1,2,1,0.172
08/06/2021 19:00,08/06/2021,19:00:00,1,2,1,0.144
08/06/2021 19:15,08/06/2021,19:15:00,1,2,1,0.076
08/06/2021 19:30,08/06/2021,19:30:00,1,2,1,0.088
08/06/2021 19:45,08/06/2021,19:45:00,1,2,1,0.1
08/06/2021 20:00,08/06/2021,20:00:00,1,2,1,0.104
08/06/2021 20:15,08/06/2021,20:15:00,1,2,0,0.156
08/06/2021 20:30,08/06/2021,20:30:00,1,2,0,0.144
08/06/2021 20:45,08/06/2021,20:45:00,1,2,0,0.18
08/06/2021 21:00,08/06/2021,21:00:00,1,2,0,0.204
08/06/2021 21:15,08/06/2021,21:15:00,1,2,0,0.204
08/06/2021 21:30,08/06/2021,21:30:00,1,2,0,0.164
08/06/2021 21:45,08/06/2021,21:45:00,1,2,0,0.264
08/06/2021 22:00,08/06/2021,22:00:00,1,2,0,0.248
08/06/2021 22:15,08/06/2021,22:15:00,1,2,0,0.136
08/06/2021 22:30,08/06/2021,22:30:00,1,2,0,0.16
08/06/2021 22:45,08/06/2021,22:45:00,1,2,0,0.16
08/06/2021 23:00,08/06/2021,23:00:00,1,2,0,0.108
08/06/2021 23:15,08/06/2021,23:15:00,1,2,0,0.128
08/06/2021 23:30,08/06/2021,23:30:00,1,2,0,0.2
08/06/2021 23:45,08/06/2021,23:45:00,1,2,0,0.184
09/06/2021 00:00,09/06/2021,00:00:00,2,2,0,0.232
09/06/2021 00:15,09/06/2021,00:15:00,2,2,0,0.268
09/06/2021 00:30,09/06/2021,00:30:00,2,2,0,0.204
09/06/2021 00:45,09/06/2021,00:45:00,2,2,0,0.096
09/06/2021 01:00,09/06/2021,01:00:00,2,2,0,0.108
09/06/2021 01:15,09/06/2021,01:15:00,2,2,0,0.08
09/06/2021 01:30,09/06/2021,01:30:00,2,2,0,0.072
09/06/2021 01:45,09/06/2021,01:45:00,2,2,0,0.1
09/06/2021 02:00,09/06/2021,02:00:00,2,2,0,0.068
09/06/2021 02:15,09/06/2021,02:15:00,2,2,0,0.064
09/06/2021 02:30,09/06/2021,02:30:00,2,2,0,0.16
09/06/2021 02:45,09/06/2021,02:45:00,2,2,0,0.148
09/06/2021 03:00,09/06/2021,03:00:00,2,2,0,0.124
09/06/2021 03:15,09/06/2021,03:15:00,2,2,0,0.16
09/06/2021 03:30,09/06/2021,03:30:00,2,2,0,0.128
09/06/2021 03:45,09/06/2021,03:45:00,2,2,0,0.044
09/06/2021 04:00,09/06/2021,04:00:00,2,2,0,0.084
09/06/2021 04:15,09/06/2021,04:15:00,2,2,0,0.064
09/06/2021 04:30,09/06/2021,04:30:00,2,2,0,0.04
09/06/2021 04:45,09/06/2021,04:45:00,2,2,0,0.084
09/06/2021 05:00,09/06/2021,05:00:00,2,2,0,0.068
09/06/2021 05:15,09/06/2021,05:15:00,2,2,1,0.04
09/06/2021 05:30,09/06/2021,05:30:00,2,2,1,0.16
09/06/2021 05:45,09/06/2021,05:45:00,2,2,1,0.144
09/06/2021 06:00,09/06/2021,06:00:00,2,2,1,0.116
09/06/2021 06:15,09/06/2021,06:15:00,2,2,1,0.152
09/06/2021 06:30,09/06/2021,06:30:00,2,2,1,0.124
09/06/2021 06:45,09/06/2021,06:45:00,2,2,1,0.04
09/06/2021 07:00,09/06/2021,07:00:00,2,2,1,0.08
09/06/2021 07:15,09/06/2021,07:15:00,2,2,1,0.072
09/06/2021 07:30,09/06/2021,07:30:00,2,2,1,0.04
09/06/2021 07:45,09/06/2021,07:45:00,2,2,1,0.076
09/06/2021 08:00,09/06/2021,08:00:00,2,2,1,0.076
09/06/2021 08:15,09/06/2021,08:15:00,2,2,1,0.044
09/06/2021 08:30,09/06/2021,08:30:00,2,2,1,0.152
09/06/2021 08:45,09/06/2021,08:45:00,2,2,1,0.156
09/06/2021 09:00,09/06/2021,09:00:00,2,2,1,0.116
09/06/2021 09:15,09/06/2021,09:15:00,2,2,1,0.244
09/06/2021 09:30,09/06/2021,09:30:00,2,2,1,0.692
09/06/2021 09:45,09/06/2021,09:45:00,2,2,1,0.492
09/06/2021 10:00,09/06/2021,10:00:00,2,2,1,0.396
09/06/2021 10:15,09/06/2021,10:15:00,2,2,1,0.412
09/06/2021 10:30,09/06/2021,10:30:00,2,2,1,0.38
09/06/2021 10:45,09/06/2021,10:45:00,2,2,1,0.192
09/06/2021 11:00,09/06/2021,11:00:00,2,2,1,0.264
09/06/2021 11:15,09/06/2021,11:15:00,2,2,1,0.224
09/06/2021 11:30,09/06/2021,11:30:00,2,2,1,0.204
09/06/2021 11:45,09/06/2021,11:45:00,2,2,1,0.324
09/06/2021 12:00,09/06/2021,12:00:00,2,2,1,0.196
09/06/2021 12:15,09/06/2021,12:15:00,2,2,1,0.212
09/06/2021 12:30,09/06/2021,12:30:00,2,2,1,0.248
09/06/2021 12:45,09/06/2021,12:45:00,2,2,1,0.212
09/06/2021 13:00,09/06/2021,13:00:00,2,2,1,0.112
09/06/2021 13:15,09/06/2021,13:15:00,2,2,1,0.152
09/06/2021 13:30,09/06/2021,13:30:00,2,2,1,0.256
09/06/2021 13:45,09/06/2021,13:45:00,2,2,1,2.172
09/06/2021 14:00,09/06/2021,14:00:00,2,2,1,0.328
09/06/2021 14:15,09/06/2021,14:15:00,2,2,1,0.316
09/06/2021 14:30,09/06/2021,14:30:00,2,2,1,0.272
09/06/2021 14:45,09/06/2021,14:45:00,2,2,1,0.26
09/06/2021 15:00,09/06/2021,15:00:00,2,2,1,1.624
09/06/2021 15:15,09/06/2021,15:15:00,2,2,1,1.244
09/06/2021 15:30,09/06/2021,15:30:00,2,2,1,0.172
09/06/2021 15:45,09/06/2021,15:45:00,2,2,1,0.164
09/06/2021 16:00,09/06/2021,16:00:00,2,2,1,0.12
09/06/2021 16:15,09/06/2021,16:15:00,2,2,1,0.144
09/06/2021 16:30,09/06/2021,16:30:00,2,2,1,0.124
09/06/2021 16:45,09/06/2021,16:45:00,2,2,1,0.156
09/06/2021 17:00,09/06/2021,17:00:00,2,2,1,0.188
09/06/2021 17:15,09/06/2021,17:15:00,2,2,1,0.212
09/06/2021 17:30,09/06/2021,17:30:00,2,2,1,0.176
09/06/2021 17:45,09/06/2021,17:45:00,2,2,1,0.248
09/06/2021 18:00,09/06/2021,18:00:00,2,2,1,0.26
09/06/2021 18:15,09/06/2021,18:15:00,2,2,1,0.224
09/06/2021 18:30,09/06/2021,18:30:00,2,2,1,0.208
09/06/2021 18:45,09/06/2021,18:45:00,2,2,1,0.188
09/06/2021 19:00,09/06/2021,19:00:00,2,2,1,0.112
09/06/2021 19:15,09/06/2021,19:15:00,2,2,1,0.108
09/06/2021 19:30,09/06/2021,19:30:00,2,2,1,0.876
09/06/2021 19:45,09/06/2021,19:45:00,2,2,1,0.292
09/06/2021 20:00,09/06/2021,20:00:00,2,2,1,0.28
09/06/2021 20:15,09/06/2021,20:15:00,2,2,0,0.268
09/06/2021 20:30,09/06/2021,20:30:00,2,2,0,0.128
09/06/2021 20:45,09/06/2021,20:45:00,2,2,0,0.108
09/06/2021 21:00,09/06/2021,21:00:00,2,2,0,0.184
09/06/2021 21:15,09/06/2021,21:15:00,2,2,0,0.2
09/06/2021 21:30,09/06/2021,21:30:00,2,2,0,0.204
09/06/2021 21:45,09/06/2021,21:45:00,2,2,0,0.24
09/06/2021 22:00,09/06/2021,22:00:00,2,2,0,0.204
09/06/2021 22:15,09/06/2021,22:15:00,2,2,0,0.116
09/06/2021 22:30,09/06/2021,22:30:00,2,2,0,0.148
09/06/2021 22:45,09/06/2021,22:45:00,2,2,0,0.124
09/06/2021 23:00,09/06/2021,23:00:00,2,2,0,0.516
09/06/2021 23:15,09/06/2021,23:15:00,2,2,0,0.224
09/06/2021 23:30,09/06/2021,23:30:00,2,2,0,0.18
09/06/2021 23:45,09/06/2021,23:45:00,2,2,0,0.2
10/06/2021 00:00,10/06/2021,00:00:00,3,2,0,0.288
10/06/2021 00:15,10/06/2021,00:15:00,3,2,0,0.188
10/06/2021 00:30,10/06/2021,00:30:00,3,2,0,0.168
10/06/2021 00:45,10/06/2021,00:45:00,3,2,0,0.26
10/06/2021 01:00,10/06/2021,01:00:00,3,2,0,0.172
10/06/2021 01:15,10/06/2021,01:15:00,3,2,0,0.12
10/06/2021 01:30,10/06/2021,01:30:00,3,2,0,0.16
10/06/2021 01:45,10/06/2021,01:45:00,3,2,0,0.08
10/06/2021 02:00,10/06/2021,02:00:00,3,2,0,0.06
10/06/2021 02:15,10/06/2021,02:15:00,3,2,0,0.092
10/06/2021 02:30,10/06/2021,02:30:00,3,2,0,0.064
10/06/2021 02:45,10/06/2021,02:45:00,3,2,0,0.136
10/06/2021 03:00,10/06/2021,03:00:00,3,2,0,0.16
10/06/2021 03:15,10/06/2021,03:15:00,3,2,0,0.12
10/06/2021 03:30,10/06/2021,03:30:00,3,2,0,0.124
10/06/2021 03:45,10/06/2021,03:45:00,3,2,0,0.104
10/06/2021 04:00,10/06/2021,04:00:00,3,2,0,0.044
10/06/2021 04:15,10/06/2021,04:15:00,3,2,0,0.056
10/06/2021 04:30,10/06/2021,04:30:00,3,2,0,0.08
10/06/2021 04:45,10/06/2021,04:45:00,3,2,0,0.092
10/06/2021 05:00,10/06/2021,05:00:00,3,2,0,0.136
10/06/2021 05:15,10/06/2021,05:15:00,3,2,1,0.148
10/06/2021 05:30,10/06/2021,05:30:00,3,2,1,0.108
10/06/2021 05:45,10/06/2021,05:45:00,3,2,1,0.1
10/06/2021 06:00,10/06/2021,06:00:00,3,2,1,0.08
10/06/2021 06:15,10/06/2021,06:15:00,3,2,1,0.04
10/06/2021 06:30,10/06/2021,06:30:00,3,2,1,0.06
10/06/2021 06:45,10/06/2021,06:45:00,3,2,1,0.08
10/06/2021 07:00,10/06/2021,07:00:00,3,2,1,0.112
10/06/2021 07:15,10/06/2021,07:15:00,3,2,1,0.14
10/06/2021 07:30,10/06/2021,07:30:00,3,2,1,0.148
10/06/2021 07:45,10/06/2021,07:45:00,3,2,1,0.112
10/06/2021 08:00,10/06/2021,08:00:00,3,2,1,0.084
10/06/2021 08:15,10/06/2021,08:15:00,3,2,1,0.076
10/06/2021 08:30,10/06/2021,08:30:00,3,2,1,0.04
10/06/2021 08:45,10/06/2021,08:45:00,3,2,1,0.068
10/06/2021 09:00,10/06/2021,09:00:00,3,2,1,0.072
10/06/2021 09:15,10/06/2021,09:15:00,3,2,1,0.108
10/06/2021 09:30,10/06/2021,09:30:00,3,2,1,0.14
10/06/2021 09:45,10/06/2021,09:45:00,3,2,1,0.144
10/06/2021 10:00,10/06/2021,10:00:00,3,2,1,0.14
10/06/2021 10:15,10/06/2021,10:15:00,3,2,1,0.616
10/06/2021 10:30,10/06/2021,10:30:00,3,2,1,0.148
10/06/2021 10:45,10/06/2021,10:45:00,3,2,1,0.084
10/06/2021 11:00,10/06/2021,11:00:00,3,2,1,0.22
10/06/2021 11:15,10/06/2021,11:15:00,3,2,1,0.224
10/06/2021 11:30,10/06/2021,11:30:00,3,2,1,0.392
10/06/2021 11:45,10/06/2021,11:45:00,3,2,1,0.444
10/06/2021 12:00,10/06/2021,12:00:00,3,2,1,0.444
10/06/2021 12:15,10/06/2021,12:15:00,3,2,1,1.064
10/06/2021 12:30,10/06/2021,12:30:00,3,2,1,0.42
10/06/2021 12:45,10/06/2021,12:45:00,3,2,1,0.268
10/06/2021 13:00,10/06/2021,13:00:00,3,2,1,0.168
10/06/2021 13:15,10/06/2021,13:15:00,3,2,1,0.2
10/06/2021 13:30,10/06/2021,13:30:00,3,2,1,0.34
10/06/2021 13:45,10/06/2021,13:45:00,3,2,1,0.152
10/06/2021 14:00,10/06/2021,14:00:00,3,2,1,0.304
10/06/2021 14:15,10/06/2021,14:15:00,3,2,1,0.344
10/06/2021 14:30,10/06/2021,14:30:00,3,2,1,0.192
10/06/2021 14:45,10/06/2021,14:45:00,3,2,1,0.36
10/06/2021 15:00,10/06/2021,15:00:00,3,2,1,0.536
10/06/2021 15:15,10/06/2021,15:15:00,3,2,1,0.212
10/06/2021 15:30,10/06/2021,15:30:00,3,2,1,0.196
10/06/2021 15:45,10/06/2021,15:45:00,3,2,1,0.284
10/06/2021 16:00,10/06/2021,16:00:00,3,2,1,0.16
10/06/2021 16:15,10/06/2021,16:15:00,3,2,1,0.248
10/06/2021 16:30,10/06/2021,16:30:00,3,2,1,0.148
10/06/2021 16:45,10/06/2021,16:45:00,3,2,1,0.132
10/06/2021 17:00,10/06/2021,17:00:00,3,2,1,0.204
10/06/2021 17:15,10/06/2021,17:15:00,3,2,1,0.268
10/06/2021 17:30,10/06/2021,17:30:00,3,2,1,1.424
10/06/2021 17:45,10/06/2021,17:45:00,3,2,1,0.984
10/06/2021 18:00,10/06/2021,18:00:00,3,2,1,0.912
10/06/2021 18:15,10/06/2021,18:15:00,3,2,1,0.984
10/06/2021 18:30,10/06/2021,18:30:00,3,2,1,0.916
10/06/2021 18:45,10/06/2021,18:45:00,3,2,1,0.416
10/06/2021 19:00,10/06/2021,19:00:00,3,2,1,0.416
10/06/2021 19:15,10/06/2021,19:15:00,3,2,1,0.4
10/06/2021 19:30,10/06/2021,19:30:00,3,2,1,0.484
10/06/2021 19:45,10/06/2021,19:45:00,3,2,1,0.376
10/06/2021 20:00,10/06/2021,20:00:00,3,2,1,0.324
10/06/2021 20:15,10/06/2021,20:15:00,3,2,0,0.564
10/06/2021 20:30,10/06/2021,20:30:00,3,2,0,0.456
10/06/2021 20:45,10/06/2021,20:45:00,3,2,0,0.724
10/06/2021 21:00,10/06/2021,21:00:00,3,2,0,0.58
10/06/2021 21:15,10/06/2021,21:15:00,3,2,0,0.408
10/06/2021 21:30,10/06/2021,21:30:00,3,2,0,1.228
10/06/2021 21:45,10/06/2021,21:45:00,3,2,0,2.376
10/06/2021 22:00,10/06/2021,22:00:00,3,2,0,0.956
10/06/2021 22:15,10/06/2021,22:15:00,3,2,0,0.612
10/06/2021 22:30,10/06/2021,22:30:00,3,2,0,0.32
10/06/2021 22:45,10/06/2021,22:45:00,3,2,0,0.196
10/06/2021 23:00,10/06/2021,23:00:00,3,2,0,1.744
10/06/2021 23:15,10/06/2021,23:15:00,3,2,0,1.124
10/06/2021 23:30,10/06/2021,23:30:00,3,2,0,0.184
10/06/2021 23:45,10/06/2021,23:45:00,3,2,0,0.232
11/06/2021 00:00,11/06/2021,00:00:00,4,2,0,0.34
11/06/2021 00:15,11/06/2021,00:15:00,4,2,0,0.208
11/06/2021 00:30,11/06/2021,00:30:00,4,2,0,0.212
11/06/2021 00:45,11/06/2021,00:45:00,4,2,0,0.24
11/06/2021 01:00,11/06/2021,01:00:00,4,2,0,0.104
11/06/2021 01:15,11/06/2021,01:15:00,4,2,0,0.068
11/06/2021 01:30,11/06/2021,01:30:00,4,2,0,0.164
11/06/2021 01:45,11/06/2021,01:45:00,4,2,0,0.152
11/06/2021 02:00,11/06/2021,02:00:00,4,2,0,0.148
11/06/2021 02:15,11/06/2021,02:15:00,4,2,0,0.176
11/06/2021 02:30,11/06/2021,02:30:00,4,2,0,0.14
11/06/2021 02:45,11/06/2021,02:45:00,4,2,0,0.08
11/06/2021 03:00,11/06/2021,03:00:00,4,2,0,0.1
11/06/2021 03:15,11/06/2021,03:15:00,4,2,0,0.064
11/06/2021 03:30,11/06/2021,03:30:00,4,2,0,0.06
11/06/2021 03:45,11/06/2021,03:45:00,4,2,0,0.088
11/06/2021 04:00,11/06/2021,04:00:00,4,2,0,0.052
11/06/2021 04:15,11/06/2021,04:15:00,4,2,0,0.112
11/06/2021 04:30,11/06/2021,04:30:00,4,2,0,0.16
11/06/2021 04:45,11/06/2021,04:45:00,4,2,0,0.128
11/06/2021 05:00,11/06/2021,05:00:00,4,2,0,0.128
11/06/2021 05:15,11/06/2021,05:15:00,4,2,1,0.156
11/06/2021 05:30,11/06/2021,05:30:00,4,2,1,0.064
11/06/2021 05:45,11/06/2021,05:45:00,4,2,1,0.056
11/06/2021 06:00,11/06/2021,06:00:00,4,2,1,0.088
11/06/2021 06:15,11/06/2021,06:15:00,4,2,1,0.052
11/06/2021 06:30,11/06/2021,06:30:00,4,2,1,0.06
11/06/2021 06:45,11/06/2021,06:45:00,4,2,1,0.084
11/06/2021 07:00,11/06/2021,07:00:00,4,2,1,0.08
11/06/2021 07:15,11/06/2021,07:15:00,4,2,1,0.136
11/06/2021 07:30,11/06/2021,07:30:00,4,2,1,0.16
11/06/2021 07:45,11/06/2021,07:45:00,4,2,1,0.12
11/06/2021 08:00,11/06/2021,08:00:00,4,2,1,0.132
11/06/2021 08:15,11/06/2021,08:15:00,4,2,1,0.128
11/06/2021 08:30,11/06/2021,08:30:00,4,2,1,0.048
11/06/2021 08:45,11/06/2021,08:45:00,4,2,1,0.06
11/06/2021 09:00,11/06/2021,09:00:00,4,2,1,0.084
11/06/2021 09:15,11/06/2021,09:15:00,4,2,1,0.188
11/06/2021 09:30,11/06/2021,09:30:00,4,2,1,0.744
11/06/2021 09:45,11/06/2021,09:45:00,4,2,1,0.556
11/06/2021 10:00,11/06/2021,10:00:00,4,2,1,0.408
11/06/2021 10:15,11/06/2021,10:15:00,4,2,1,0.32
11/06/2021 10:30,11/06/2021,10:30:00,4,2,1,0.668
11/06/2021 10:45,11/06/2021,10:45:00,4,2,1,0.388
11/06/2021 11:00,11/06/2021,11:00:00,4,2,1,0.24
11/06/2021 11:15,11/06/2021,11:15:00,4,2,1,0.3
11/06/2021 11:30,11/06/2021,11:30:00,4,2,1,0.268
11/06/2021 11:45,11/06/2021,11:45:00,4,2,1,0.268
11/06/2021 12:00,11/06/2021,12:00:00,4,2,1,0.312
11/06/2021 12:15,11/06/2021,12:15:00,4,2,1,3.088
11/06/2021 12:30,11/06/2021,12:30:00,4,2,1,1.868
11/06/2021 12:45,11/06/2021,12:45:00,4,2,1,1.388
11/06/2021 13:00,11/06/2021,13:00:00,4,2,1,0.264
11/06/2021 13:15,11/06/2021,13:15:00,4,2,1,0.304
11/06/2021 13:30,11/06/2021,13:30:00,4,2,1,0.184
11/06/2021 13:45,11/06/2021,13:45:00,4,2,1,0.16
11/06/2021 14:00,11/06/2021,14:00:00,4,2,1,0.196
11/06/2021 14:15,11/06/2021,14:15:00,4,2,1,0.252
11/06/2021 14:30,11/06/2021,14:30:00,4,2,1,0.204
11/06/2021 14:45,11/06/2021,14:45:00,4,2,1,0.232
11/06/2021 15:00,11/06/2021,15:00:00,4,2,1,0.268
11/06/2021 15:15,11/06/2021,15:15:00,4,2,1,0.248
11/06/2021 15:30,11/06/2021,15:30:00,4,2,1,0.244
11/06/2021 15:45,11/06/2021,15:45:00,4,2,1,0.296
11/06/2021 16:00,11/06/2021,16:00:00,4,2,1,0.232
11/06/2021 16:15,11/06/2021,16:15:00,4,2,1,0.208
11/06/2021 16:30,11/06/2021,16:30:00,4,2,1,0.236
11/06/2021 16:45,11/06/2021,16:45:00,4,2,1,0.224
11/06/2021 17:00,11/06/2021,17:00:00,4,2,1,0.212
11/06/2021 17:15,11/06/2021,17:15:00,4,2,1,0.292
11/06/2021 17:30,11/06/2021,17:30:00,4,2,1,0.308
11/06/2021 17:45,11/06/2021,17:45:00,4,2,1,0.272
11/06/2021 18:00,11/06/2021,18:00:00,4,2,1,0.308
11/06/2021 18:15,11/06/2021,18:15:00,4,2,1,0.272
11/06/2021 18:30,11/06/2021,18:30:00,4,2,1,0.156
11/06/2021 18:45,11/06/2021,18:45:00,4,2,1,0.196
11/06/2021 19:00,11/06/2021,19:00:00,4,2,1,1.956
11/06/2021 19:15,11/06/2021,19:15:00,4,2,1,1.168
11/06/2021 19:30,11/06/2021,19:30:00,4,2,1,1.148
11/06/2021 19:45,11/06/2021,19:45:00,4,2,1,1.356
11/06/2021 20:00,11/06/2021,20:00:00,4,2,1,1.076
11/06/2021 20:15,11/06/2021,20:15:00,4,2,0,1.12
11/06/2021 20:30,11/06/2021,20:30:00,4,2,0,1.136
11/06/2021 20:45,11/06/2021,20:45:00,4,2,0,0.624
11/06/2021 21:00,11/06/2021,21:00:00,4,2,0,0.828
11/06/2021 21:15,11/06/2021,21:15:00,4,2,0,0.632
11/06/2021 21:30,11/06/2021,21:30:00,4,2,0,0.284
11/06/2021 21:45,11/06/2021,21:45:00,4,2,0,0.504
11/06/2021 22:00,11/06/2021,22:00:00,4,2,0,0.264
11/06/2021 22:15,11/06/2021,22:15:00,4,2,0,0.22
11/06/2021 22:30,11/06/2021,22:30:00,4,2,0,0.204
11/06/2021 22:45,11/06/2021,22:45:00,4,2,0,0.18
11/06/2021 23:00,11/06/2021,23:00:00,4,2,0,0.216
11/06/2021 23:15,11/06/2021,23:15:00,4,2,0,0.224
11/06/2021 23:30,11/06/2021,23:30:00,4,2,0,0.216
11/06/2021 23:45,11/06/2021,23:45:00,4,2,0,0.204
12/06/2021 00:00,12/06/2021,00:00:00,5,2,0,0.212
12/06/2021 00:15,12/06/2021,00:15:00,5,2,0,0.26
12/06/2021 00:30,12/06/2021,00:30:00,5,2,0,0.26
12/06/2021 00:45,12/06/2021,00:45:00,5,2,0,0.22
12/06/2021 01:00,12/06/2021,01:00:00,5,2,0,0.128
12/06/2021 01:15,12/06/2021,01:15:00,5,2,0,0.164
12/06/2021 01:30,12/06/2021,01:30:00,5,2,0,0.168
12/06/2021 01:45,12/06/2021,01:45:00,5,2,0,0.164
12/06/2021 02:00,12/06/2021,02:00:00,5,2,0,0.136
12/06/2021 02:15,12/06/2021,02:15:00,5,2,0,0.152
12/06/2021 02:30,12/06/2021,02:30:00,5,2,0,0.164
12/06/2021 02:45,12/06/2021,02:45:00,5,2,0,0.164
12/06/2021 03:00,12/06/2021,03:00:00,5,2,0,0.132
12/06/2021 03:15,12/06/2021,03:15:00,5,2,0,0.136
12/06/2021 03:30,12/06/2021,03:30:00,5,2,0,0.16
12/06/2021 03:45,12/06/2021,03:45:00,5,2,0,0.16
12/06/2021 04:00,12/06/2021,04:00:00,5,2,0,0.136
12/06/2021 04:15,12/06/2021,04:15:00,5,2,0,0.132
12/06/2021 04:30,12/06/2021,04:30:00,5,2,0,0.156
12/06/2021 04:45,12/06/2021,04:45:00,5,2,0,0.156
12/06/2021 05:00,12/06/2021,05:00:00,5,2,0,0.128
12/06/2021 05:15,12/06/2021,05:15:00,5,2,1,0.136
12/06/2021 05:30,12/06/2021,05:30:00,5,2,1,0.156
12/06/2021 05:45,12/06/2021,05:45:00,5,2,1,0.156
12/06/2021 06:00,12/06/2021,06:00:00,5,2,1,0.12
12/06/2021 06:15,12/06/2021,06:15:00,5,2,1,0.14
12/06/2021 06:30,12/06/2021,06:30:00,5,2,1,0.156
12/06/2021 06:45,12/06/2021,06:45:00,5,2,1,0.152
12/06/2021 07:00,12/06/2021,07:00:00,5,2,1,0.112
12/06/2021 07:15,12/06/2021,07:15:00,5,2,1,0.156
12/06/2021 07:30,12/06/2021,07:30:00,5,2,1,0.152
12/06/2021 07:45,12/06/2021,07:45:00,5,2,1,0.136
12/06/2021 08:00,12/06/2021,08:00:00,5,2,1,0.124
12/06/2021 08:15,12/06/2021,08:15:00,5,2,1,0.156
